latitude,longitude,photocount,marker_title
40.702669,-73.766499,1,Farmers Blvd & Hilburn Ave
40.703318,-73.766650,7,Farmers Blvd & Liberty Ave
40.679797,-73.761589,4,Farmers Blvd & Merrick Blvd
40.636982,-73.936548,1,Farragut Rd & E 42nd St
40.643214,-73.909278,1,Farragut Rd & Remsen Ave
40.646626,-73.903997,1,Farragut Rd & Rockaway Pkwy
40.767493,-73.833010,1,Farrington St & 32nd Ave
40.764465,-73.831756,1,Farrington St & 35th Ave
40.763279,-73.831301,3,Farrington St & Northern Blvd
40.658292,-73.956668,2,Fenimore St & Bedford Ave
40.658500,-73.953335,1,Fenimore St & Rogers Ave
40.679720,-74.015043,1,Ferris St & Sullivan St
40.895273,-73.904250,1,Fieldston Rd & Goodridge Ave
40.908129,-73.900007,1,Fieldston Rd & W 260th St
40.909603,-73.899612,1,Fieldston Rd & W 261st St
40.611380,-73.933166,24,Fillmore Ave & E 36th St
40.608561,-73.937529,2,Fillmore Ave & Marine Pkwy
40.643213,-74.098302,1,Fillmore St & Clinton Ave
40.831245,-73.913247,5,Findlay Ave & E 167th St
40.601916,-74.071396,1,Fingerboard Rd & Columbia Ave
40.515470,-74.244575,3,Fisher Ave & Arthur Kill Rd
40.719171,-73.861268,5,Fitchett St & 66th Ave
40.682458,-73.976286,4,Flatbush Ave & 5th Ave
40.623656,-73.937990,1,Flatbush Ave & Alton Pl
40.622994,-73.937300,3,Flatbush Ave & Ave L
40.620852,-73.935006,4,Flatbush Ave & Ave M
40.616296,-73.929906,3,Flatbush Ave & Ave R
40.618578,-73.932470,1,Flatbush Ave & Avenue N
40.620098,-73.934172,1,Flatbush Ave & Baughman Pl
40.658431,-73.960462,33,Flatbush Ave & Chester Ct
40.650391,-73.958709,15,Flatbush Ave & Church Ave
40.642528,-73.957564,3,Flatbush Ave & Clarendon Rd
40.640600,-73.955721,4,Flatbush Ave & Ditmas Ave
40.628733,-73.943371,10,Flatbush Ave & E 34th St
40.663093,-73.962369,3,Flatbush Ave & Empire Blvd
40.688883,-73.980913,11,Flatbush Ave & Fulton St
40.631720,-73.946491,4,Flatbush Ave & H Ave
40.657241,-73.960241,7,Flatbush Ave & Hawthorne St
40.661694,-73.961437,3,Flatbush Ave & Lefferts Ave
40.653561,-73.959485,7,Flatbush Ave & Lenox Rd
40.652140,-73.959181,7,Flatbush Ave & Linden Blvd
40.621901,-73.936135,1,Flatbush Ave & Lott Pl
40.660178,-73.960630,16,Flatbush Ave & Maple St
40.659495,-73.960577,2,Flatbush Ave & Midwood St
40.683115,-73.976760,10,Flatbush Ave & Pacific St
40.677512,-73.972699,2,Flatbush Ave & Park Pl
40.655649,-73.959858,7,Flatbush Ave & Parkside Ave
40.686477,-73.979231,17,Flatbush Ave & Rockwell Pl
40.648524,-73.958284,6,Flatbush Ave & Snyder Ave
40.676413,-73.971904,1,Flatbush Ave & Sterling Pl
40.641981,-73.957059,6,Flatbush Ave & Vanderveer Pl
40.656658,-73.960104,22,Flatbush Ave & Westbury Ct
40.654850,-73.959705,3,Flatbush Ave & Woodruff Ave
40.622275,-73.933760,6,Flatlands Ave & E 40th St
40.621194,-73.935397,3,Flatlands Ave & Flatbush Ave
40.620718,-73.936149,3,Flatlands Ave & Flatland Ave
40.722044,-73.867204,5,Fleet Ct & Woodhaven Blvd
40.692040,-73.981794,5,Fleet Pl & Willoughby St
40.719919,-73.856399,6,Fleet St & Dane Pl
40.691172,-73.982183,6,Fleet St & Flatbush Ave Exn
40.694793,-73.982429,9,Fleet Walk & Prince St
40.592778,-73.893056,65,Floyd Bennett Field
40.714425,-73.914237,2,Flushing Ave & 53rd St
40.715075,-73.913214,4,Flushing Ave & 54th St
40.715738,-73.911989,7,Flushing Ave & 55th St
40.716300,-73.911860,1,Flushing Ave & 56th St
40.716960,-73.911177,5,Flushing Ave & 57th St
40.720534,-73.904906,5,Flushing Ave & 58th Rd
40.701281,-73.939501,1,Flushing Ave & Beaver St
40.701896,-73.936994,3,Flushing Ave & Bushwick Ave
40.698677,-73.958840,1,Flushing Ave & Franklin Ave
40.701077,-73.940420,3,Flushing Ave & Humboldt St
40.698092,-73.975776,1,Flushing Ave & N Oxford St
40.698118,-73.976798,1,Flushing Ave & N Portland Ave
40.697667,-73.965791,2,Flushing Ave & Ryerson St
40.700425,-73.944386,1,Flushing Ave & Throop Ave
40.700103,-73.947250,1,Flushing Ave & Tompkins Ave
40.700212,-73.946334,3,Flushing Ave & Whipple St
40.712448,-73.918521,23,Flushing Ave & Woodward Ave
40.763428,-73.751743,7,Flushing Creek
40.847834,-73.783981,2,Fordham St & Fordham Pl
40.630606,-74.105886,3,Forest Ave & Bard Ave
40.627832,-74.121253,5,Forest Ave & Clove Rd
40.626548,-74.174512,1,Forest Ave & Elizabeth Rd
40.625558,-74.152251,2,Forest Ave & Eunice Pl
40.626369,-74.132315,1,Forest Ave & Ordell Ave
40.625072,-74.148862,5,Forest Ave & Richmond Ave
40.625552,-74.153141,3,Forest Ave & Simonson Ave
40.626215,-74.157789,1,Forest Ave & Union Ave
40.631376,-74.099523,2,Forest Ave & University Pl
40.605725,-74.164192,1,Forest St & Jones St
40.718808,-73.992618,1,Forsyth St & Broome St
40.715575,-73.994289,25,Forsyth St & Canal St
40.719793,-73.992128,20,Forsyth St & Delancey St
40.714229,-73.994170,6,Forsyth St & Division St
40.713702,-73.993936,6,Forsyth St & E Broadway
40.717898,-73.993106,10,Forsyth St & Grand St
40.716715,-73.993700,14,Forsyth St & Hester St
40.720988,-73.991494,10,Forsyth St & Rivington St
40.722140,-73.990907,5,Forsyth St & Stanton St
40.633573,-74.004822,1,Fort Hamilton Pkwy & 59th St
40.619404,-74.025373,1,Fort Hamilton Pkwy & 88th St
40.612513,-74.031379,3,Fort Hamilton Pkwy & 99th St
40.622341,-74.020565,1,Fort Hamilton Pkwy & I- 278
40.641695,-74.080550,1,Fort Pl & Daniel Low Ter
40.861619,-73.933622,28,Fort Tyron Park
40.835347,-73.944040,8,Fort Washington Ave & Broadway
40.836409,-73.944587,1,Fort Washington Ave & W 160th St
40.838504,-73.943740,11,Fort Washington Ave & W 163rd St
40.839205,-73.943468,1,Fort Washington Ave & W 164th St
40.844073,-73.941148,3,Fort Washington Ave & W 171st St
40.845397,-73.940519,6,Fort Washington Ave & W 173rd St
40.847230,-73.939782,1,Fort Washington Ave & W 176th St
40.847853,-73.939520,3,Fort Washington Ave & W 177th St
40.848757,-73.939166,4,Fort Washington Ave & W 178th St
40.849347,-73.938938,1,Fort Washington Ave & W 179th St
40.850023,-73.938671,1,Fort Washington Ave & W 180th St
40.850940,-73.938293,7,Fort Washington Ave & W 181st St
40.852153,-73.937818,10,Fort Washington Ave & W 183rd St
40.857157,-73.935604,13,Fort Washington Ave & W 190th St
40.849475,-73.946673,9,Fort Washington Point
40.652117,-73.899843,1,Foster Ave & E 105th St
40.648235,-73.905843,1,Foster Ave & Rockaway Pkwy
40.661663,-73.868059,1,Fountain Ave & Old Mill Rd
40.680162,-73.876588,1,Fountain Ave & S Conduit Blvd
40.591039,-74.101274,1,Four Corners Rd & Flagg Pl
40.593245,-74.110602,11,Four Corners Rd & Todt Hill Rd
40.845692,-73.857678,1,Fowler Ave & Van Nest Ave
40.818132,-73.895663,1,Fox St & Intervale Ave
40.818930,-73.894847,1,Fox St & Tiffany St
40.710909,-74.003648,2,Frankfort St & Gold St
40.679110,-73.955252,3,Franklin Ave & Atlantic Ave
40.676813,-73.955749,1,Franklin Ave & Bergen St
40.677579,-73.955473,3,Franklin Ave & Dean St
40.643360,-74.092222,3,Franklin Ave & E Buchanan St
40.670620,-73.957991,1,Franklin Ave & Eastern Pkwy
40.681132,-73.955661,3,Franklin Ave & Fulton St
40.682603,-73.955965,4,Franklin Ave & Jefferson Ave
40.694358,-73.957998,2,Franklin Ave & Myrtle Ave
40.641377,-74.091636,1,Franklin Ave & Park Pl
40.674185,-73.956703,1,Franklin Ave & Park Pl
40.683335,-73.956112,1,Franklin Ave & Putnam Ave
40.675934,-73.956069,4,Franklin Ave & St Marks Ave
40.673299,-73.957021,3,Franklin Ave & Sterling Pl
40.692771,-73.957671,2,Franklin Ave & Willoughby Ave
40.717458,-74.003536,3,Franklin St & Broadway
40.719449,-74.010258,9,Franklin St & Greenwich St
40.719301,-74.008740,4,Franklin St & Hudson St
40.730589,-73.957711,2,Franklin St & Kent St
40.724283,-73.957723,3,Franklin St & N 14th St
40.728458,-73.957360,1,Franklin St & Noble St
40.718977,-74.006783,7,Franklin St & W Broadway
40.800632,-73.958189,16,Frederick Douglass Cir & Cathedral Pkwy
40.572015,-74.094900,1,Freeborn St & Lincoln Ave
40.830170,-73.893309,2,Freeman St & Intervale Ave
40.742988,-73.795727,1,Fresh Meadow Ln & 174th St
40.736393,-73.795139,1,Fresh Meadow Ln & 65th Ave
40.718007,-73.902111,8,Fresh Pond Rd & 59th Dr
40.716902,-73.901792,3,Fresh Pond Rd & 60th Ave
40.703969,-73.895701,3,Fresh Pond Rd & Catalpa Ave
40.707095,-73.897240,1,Fresh Pond Rd & Madison St
40.711281,-73.899855,2,Fresh Pond Rd & Menahan St
40.841958,-73.843965,2,Frisby Ave & E Tremont Ave
40.707220,-74.002741,5,Front St & Beekman St
40.626808,-74.074151,2,Front St & Canal St
40.708309,-74.000501,5,Front St & Dover St
40.704251,-74.007724,2,Front St & Gouverneur Ln
40.702424,-73.986687,7,Front St & Jay St
40.705820,-74.005476,27,Front St & Maiden Ln
40.707851,-74.001440,1,Front St & Peck Slip
40.626114,-74.073963,3,Front St & Thompson St
40.704781,-74.006939,13,Front St & Wall St
40.627321,-74.074252,3,Front St & Water St
40.719044,-73.939089,3,Frost St & Debevoise Ave
40.684613,-73.970145,5,Fulton St & Adelphi St
40.680482,-73.951209,2,Fulton St & Arlington Pl
40.687880,-73.978355,9,Fulton St & Ashland Pl
40.692174,-73.989119,7,Fulton St & Boerum Pl
40.710931,-74.009077,43,Fulton St & Broadway
40.680088,-73.943973,1,Fulton St & Brooklyn Ave
40.685029,-73.971239,3,Fulton St & Carlton Ave
40.681738,-73.958576,4,Fulton St & Classon Ave
40.683646,-73.872191,1,Fulton St & Crescent St
40.685461,-73.972299,4,Fulton St & Cumberland St
40.709869,-74.007025,4,Fulton St & Dutch St
40.687134,-73.976485,4,Fulton St & Fort Greene Pl
40.691081,-73.986434,1,Fulton St & Gallatin Pl
40.684118,-73.968959,3,Fulton St & Gates Ave
40.676947,-73.899107,4,Fulton St & Georgia Ave
40.682375,-73.961611,2,Fulton St & Grand Ave
40.689354,-73.982062,1,Fulton St & Hanover Pl
40.678732,-73.919135,4,Fulton St & Howard Ave
40.690580,-73.985161,4,Fulton St & Hoyt St
40.678655,-73.917781,1,Fulton St & Hull St
40.691460,-73.987355,1,Fulton St & Jay St
40.679938,-73.941209,1,Fulton St & Kingston Ave
40.680223,-73.946257,1,Fulton St & Marcy Ave
40.677358,-73.896218,3,Fulton St & New Jersey Ave
40.680375,-73.949508,1,Fulton St & Nostrand Ave
40.690218,-73.984255,2,Fulton St & Oratory Pl
40.691800,-73.988202,1,Fulton St & Pearl St
40.677208,-73.897225,1,Fulton St & Pennsylvania Ave
40.678870,-73.921681,5,Fulton St & Ralph Ave
40.682391,-73.876617,1,Fulton St & Richmond St
40.688250,-73.979279,8,Fulton St & Rockwell Pl
40.685768,-73.973191,5,Fulton St & S Oxford St
40.686311,-73.974412,2,Fulton St & S Portland Ave
40.687535,-73.977498,6,Fulton St & St Felix St
40.682806,-73.963667,1,Fulton St & St James Pl
40.679287,-73.926679,2,Fulton St & Sumpter St
40.679885,-73.940340,2,Fulton St & Throop Ave
40.678183,-73.909088,1,Fulton St & Truxton St
40.677863,-73.903279,1,Fulton St & Van Sinderen Ave
40.683714,-73.967986,1,Fulton St & Vanderbilt Ave
40.680290,-73.947713,1,Fulton St & Verona Pl
40.683043,-73.964787,2,Fulton St & Washington Ave
40.707211,-74.003970,27,Fulton St & Water St
40.683271,-73.965885,4,Fulton St & Waverly Ave
40.677630,-73.894388,2,Fulton St & Wyona St
40.702883,-73.994670,5,Furman St & Cadman Plz W
40.702468,-73.995028,1,Furman St & Doughty St
40.716993,-73.879131,3,Furmanville Ave & 75th Pl
40.717213,-73.877366,1,Furmanville Ave & 77th St
40.717747,-73.873210,1,Furmanville Ave & 79th Pl
40.717828,-73.872368,4,Furmanville Ave & 80th St
40.597835,-74.062961,2,Galesville Ct & Lily Pond Ave
40.739410,-74.005427,4,Gansevoort St & Hudson St
40.739377,-74.009972,20,Gansevoort St & Lincoln Hwy
40.739434,-74.003961,4,Gansevoort St & W 13th St
40.739379,-74.008089,5,Gansevoort St & Washington St
40.670043,-73.972335,1,Garfield Pl & Prospect Park W
40.674684,-74.000149,4,Garnet St & Hamilton Ave
40.587104,-74.091681,1,Garretson Ave & Hylan Blvd
40.590314,-74.097932,1,Garretson Ave & Jefferson St
40.821027,-73.887241,3,Garrison Ave & Bryant Ave
40.819402,-73.889750,2,Garrison Ave & Hunts Point Ave
40.817108,-73.892029,1,Garrison Ave & Tiffany St
40.685780,-73.954388,3,Gates Ave & Bedford Ave
40.689490,-73.922072,2,Gates Ave & Broadway
40.685218,-73.959265,7,Gates Ave & Classon Ave
40.709041,-73.898462,4,Gates Ave & Fresh Pond Rd
40.699422,-73.912280,1,Gates Ave & Myrtle Ave
40.689275,-73.923979,1,Gates Ave & Ralph Ave
40.684201,-73.968062,1,Gates Ave & Vanderbilt Ave
40.684547,-73.965097,1,Gates Ave & Washington Ave
40.684427,-73.966106,1,Gates Ave & Waverly Ave
40.618978,-74.024573,1,Gatling Pl & 88th St
40.551775,-74.175354,1,Genesee Ave & Annadale Rd
40.698035,-73.902628,1,George St & Cypress Ave
40.816996,-73.930018,1,Gerard Ave & E 144th St
40.817707,-73.929728,11,Gerard Ave & E 146th St
40.819108,-73.929197,1,Gerard Ave & E 149th St
40.821946,-73.928094,2,Gerard Ave & E 151st St
40.827531,-73.924926,1,Gerard Ave & E 161st St
40.831633,-73.922516,1,Gerard Ave & E 165th St
40.835416,-73.920284,1,Gerard Ave & E 167th St
40.592194,-73.924400,1,Gerritsen Ave & Florence Ave
40.599771,-73.932894,3,Gerritsen Ave & Plumb 1st St
40.563744,-74.155805,2,Giffords Ln & Arthur Kill Rd
40.552614,-74.150862,2,Giffords Ln & Margaret St
40.809754,-73.852202,1,Gildersleeve Ave & Pugsley Ave
40.809334,-73.855314,2,Gildersleeve Ave & Sound View Ave
40.879924,-73.897863,3,Giles Pl & Cannon Pl
40.842161,-73.831014,1,Gillespie Ave & Zulette Ave
40.874716,-73.845097,2,Givan Ave & Eastchester Rd
40.829932,-73.865914,1,Gleason Ave & Beach Ave
40.830057,-73.864986,1,Gleason Ave & Taylor Ave
40.677828,-73.862971,1,Glenmore Ave & Drew St
40.677680,-73.865120,2,Glenmore Ave & Eldert Ln
40.672883,-73.898070,1,Glenmore Ave & Georgia Ave
40.672473,-73.900827,1,Glenmore Ave & Hinsdale St
40.675130,-73.882908,1,Glenmore Ave & Linwood St
40.673850,-73.891563,1,Glenmore Ave & Miller Ave
40.671786,-73.905439,1,Glenmore Ave & Sackman St
40.673021,-73.897196,1,Glenmore Ave & Sheffield Ave
40.673978,-73.890654,2,Glenmore Ave & Van Siclen Ave
40.674648,-73.886165,1,Glenmore Ave & Warwick St
40.672608,-73.899911,2,Glenmore Ave & Williams Ave
40.673587,-73.893362,2,Glenmore Ave & Wyona St
40.633423,-73.952979,1,Glenwood Rd & Bedford Ave
40.633623,-73.951099,2,Glenwood Rd & E 27th St
40.641770,-73.907575,2,Glenwood Rd & Remsen Ave
40.718791,-73.806755,1,Goethals Ave & 160th St
40.719519,-73.802683,1,Goethals Ave & 164th Pl
40.635381,-74.195978,13,Goethals Bridge
40.709443,-74.005109,1,Gold St & Ann St
40.697534,-73.983115,3,Gold St & Concord St
40.702285,-73.982808,1,Gold St & Front St
40.709099,-74.005498,11,Gold St & Fulton St
40.704281,-73.982565,1,Gold St & John St
40.708202,-74.006545,9,Gold St & John St
40.694809,-73.983269,3,Gold St & Johnson St
40.699725,-73.982936,3,Gold St & Sands St
40.692094,-73.983406,2,Gold St & Willoughby St
40.623592,-74.082775,1,Gordon St & Broad St
40.713552,-73.796506,1,Gothic Dr & 168th St
40.875642,-73.894053,1,Goulden Ave & Bedford Park Blvd W
40.711283,-73.983474,8,Gouverneur Slip E & Water St
40.713863,-73.983992,8,Gouverneur St & Henry St
40.713150,-73.983888,5,Gouverneur St & Madison St
40.689450,-74.016792,57,Governors Island
40.894963,-73.846344,1,Grace Ave & Bussing Ave
40.716649,-73.944734,1,Graham Ave & Jackson St
40.710901,-73.943788,1,Graham Ave & Maujer St
40.705182,-73.942850,1,Graham Ave & McKibben St
40.719518,-73.945562,1,Graham Ave & Meeker Ave
40.714526,-73.944386,2,Graham Ave & Metropolitan Ave
40.738227,-73.985618,7,Gramercy Park N & Lexington Ave
40.737612,-73.986091,12,Gramercy Park S & Irving Pl
40.729450,-73.890008,1,Grand Ave & 73rd St
40.730085,-73.888059,1,Grand Ave & 74th St
40.732393,-73.884522,2,Grand Ave & 82nd St
40.615809,-74.099012,1,Grand Ave & Alpine Ave
40.680558,-73.961321,1,Grand Ave & Atlantic Ave
40.735755,-73.880502,2,Grand Ave & Goldsmith St
40.688555,-73.962836,1,Grand Ave & Lafayette Ave
40.681438,-73.961424,2,Grand Ave & Lefferts Pl
40.686352,-73.962398,2,Grand Ave & Lexington Ave
40.728156,-73.891520,2,Grand Ave & Mazeau St
40.695584,-73.964456,1,Grand Ave & Park Ave
40.719624,-73.911362,1,Grand Ave & Rust St
40.735570,-73.881114,2,Grand Ave & Simonson St
40.677280,-73.962557,1,Grand Ave & St Marks Ave
40.736012,-73.879528,1,Grand Ave & Van Loon St
40.847991,-73.914430,1,Grand Ave & W 175th St
40.867928,-73.899398,2,Grand Ave & W Kingsbridge Rd
40.715799,-73.805875,1,Grand Central Pkwy & 160th St
40.717534,-73.798071,2,Grand Central Pkwy & 168th St
40.718333,-73.833481,1,Grand Central Pkwy & 76th Rd
40.731311,-73.749429,1,Grand Central Pkwy & 82nd Ave
40.718755,-73.788940,4,Grand Central Pkwy & Edgerton Blvd
40.872059,-73.887874,4,Grand Concourse & Bedford Park Blvd
40.813059,-73.929823,19,Grand Concourse & E 138th St
40.818641,-73.927354,5,Grand Concourse & E 149th St
40.826135,-73.923100,2,Grand Concourse & E 159th St
40.843905,-73.911508,1,Grand Concourse & E 173rd St
40.849417,-73.906105,1,Grand Concourse & E 177th St
40.859357,-73.898857,1,Grand Concourse & E 184th St
40.861388,-73.897658,2,Grand Concourse & E 188th St
40.865278,-73.894444,6,Grand Concourse & E 193rd St
40.865458,-73.895065,2,Grand Concourse & E 193rd St
40.874857,-73.886487,7,Grand Concourse & E 204th St
40.852360,-73.903724,2,Grand Concourse & E Burnside Ave
40.849934,-73.905400,2,Grand Concourse & Echo Pl
40.821143,-73.925650,15,Grand Concourse & Grand Blvd
40.837463,-73.914575,1,Grand Concourse & Marcy Pl
40.714853,-73.983379,1,Grand St & Abraham Pl
40.715694,-73.985834,2,Grand St & Attorney St
40.722990,-74.005134,10,Grand St & Ave of the Americas
40.718321,-73.994540,1,Grand St & Bowery
40.711962,-73.940688,1,Grand St & Bushwick Ave
40.718134,-73.993866,22,Grand St & Chrystie St
40.714392,-73.981662,6,Grand St & Columbia St
40.713885,-73.979992,6,Grand St & Lewis St
40.711175,-73.948911,2,Grand St & Lorimer St
40.713805,-73.979475,1,Grand St & Madison St
40.716374,-73.988396,16,Grand St & Norfolk St
40.715228,-73.984298,5,Grand St & Pitt St
40.711824,-73.954288,1,Grand St & Rodney St
40.716106,-73.987552,2,Grand St & Suffolk St
40.633132,-74.075348,6,Grant St & Bay St
40.686288,-73.969488,2,Greene Ave & Clermont Ave
40.686518,-73.967493,2,Greene Ave & Clinton Ave
40.692196,-73.924876,2,Greene Ave & Goodwin Pl
40.691097,-73.927698,3,Greene Ave & Patchen Ave
40.686402,-73.968496,4,Greene Ave & Vanderbilt Ave
40.686747,-73.965536,1,Greene Ave & Washington Ave
40.686631,-73.966540,3,Greene Ave & Waverly Ave
40.831682,-73.827100,1,Greene Pl & E Tremont Ave
40.731264,-73.994054,1,Greene St & E 8th St
40.726088,-73.998433,13,Greene St & W Houston St
40.729762,-73.995321,2,Greene St & Washington Pl
40.737802,-73.929259,2,Greenpoint Ave & 37th St
40.737524,-73.929950,2,Greenpoint Ave & 49th Ave
40.736341,-73.932664,1,Greenpoint Ave & Gale Ave
40.734321,-73.938069,3,Greenpoint Ave & John Jay Byrne Brg
40.730198,-73.954274,2,Greenpoint Ave & Manhattan Ave
40.730672,-73.949219,1,Greenpoint Ave & Provost St
40.733688,-73.999568,35,Greenwich Ave & Ave of the Americas
40.704803,-74.014988,27,Greenwich St & Battery Pl
40.736949,-74.006527,6,Greenwich St & Bethune St
40.727442,-74.008868,7,Greenwich St & Charlton St
40.732867,-74.007538,30,Greenwich St & Christopher St
40.729603,-74.008435,7,Greenwich St & Clarkson St
40.723430,-74.009536,3,Greenwich St & Desbrosses St
40.707190,-74.013925,2,Greenwich St & Edgar St
40.721446,-74.009913,2,Greenwich St & Hubert St
40.724652,-74.009371,17,Greenwich St & I- 78
40.728172,-74.008757,1,Greenwich St & King St
40.730329,-74.008235,8,Greenwich St & Leroy St
40.710143,-74.012678,2,Greenwich St & Liberty St
40.706218,-74.014352,29,Greenwich St & Morris St
40.714910,-74.011369,3,Greenwich St & Murray St
40.720075,-74.010162,3,Greenwich St & N Moore St
40.714288,-74.011550,1,Greenwich St & Park Pl
40.707955,-74.013617,5,Greenwich St & Rector St
40.725969,-74.009122,10,Greenwich St & Spring St
40.709365,-74.013015,14,Greenwich St & Thames St
40.722773,-74.009654,6,Greenwich St & Vestry St
40.733561,-74.007370,8,Greenwich St & W 10th St
40.651419,-73.975826,1,Greenwood Ave & Prospect Ave
40.710281,-73.832530,1,Grenfell St & 82nd Ave
40.732432,-74.005488,20,Grove St & Bedford St
40.733816,-74.001296,29,Grove St & Christopher St
40.865011,-73.836043,1,Gunther Ave & Allerton Ave
40.856364,-73.857924,1,Haight Ave & Esplanade Ave
40.689782,-73.965188,1,Hall St & St James Pl
40.671759,-74.009150,2,Halleck St & Columbia St
40.673045,-73.999559,2,Hamilton Ave & Bush St
40.677853,-74.001948,3,Hamilton Ave & Luquer St
40.674833,-74.000694,2,Hamilton Ave & Mill St
40.677507,-74.002664,10,Hamilton Ave & Nelson St
40.681027,-74.004487,4,Hamilton Ave & Rapelye St
40.645493,-74.077707,2,Hamilton Ave & Richmond Ter
40.682649,-74.006674,4,Hamilton Ave & Van Brunt St
40.675565,-74.000724,5,Hamilton Ave & W 9th St
40.681370,-74.005850,6,Hamilton Ave & Woodhull St
40.610237,-74.027115,1,Hamilton Manor & Poly Pl
40.821756,-73.947238,1,Hamilton Ter & W 141st St
40.753025,-73.969860,12,Hammarskjold Plz & E 47th St
40.872719,-73.839145,1,Hammersley Ave & Wickham Ave
40.579271,-73.953324,2,Hampton Ave & W End Ave
40.689409,-73.913946,2,Hancock St & Evergreen Ave
40.681874,-73.955794,4,Hancock St & Franklin Ave
40.684230,-73.935303,1,Hancock St & Lewis Ave
40.685239,-73.926525,2,Hancock St & Patchen Ave
40.635915,-74.075909,2,Hannah St & Bay St
40.705527,-74.008960,20,Hanover St & Exchange Pl
40.685290,-73.976210,6,Hanson Pl & Fort Greene Pl
40.685514,-73.974265,2,Hanson Pl & S Portland Ave
40.610091,-74.060445,3,Harborview Pl & Wadsworth Rd
40.816402,-73.814075,1,Harding Ave & Hollywood Ave
40.602786,-73.941318,1,Haring St & Ave T
40.584031,-73.937003,4,Haring St & Emmons Ave
40.608264,-73.942312,1,Haring St & Gerritsen Ave
40.828067,-73.934689,2,Harlem River Dr & Macombs Dam Brg
40.700976,-73.917819,1,Harman St & Irving Ave
40.601811,-74.120606,2,Harold St & Manor Rd
40.703851,-73.951263,3,Harrison Ave & Lynch St
40.636735,-74.134282,1,Harrison Ave & Richmond Ave
40.854518,-73.910060,1,Harrison Ave & W Burnside Ave
40.850016,-73.914146,1,Harrison Ave & W Tremont Ave
40.718804,-74.010351,4,Harrison St & Greenwich St
40.696333,-73.930513,4,Hart St & Bushwick Ave
40.694821,-73.934417,2,Hart St & Stuyvesant Ave
40.592759,-73.992548,4,Harway Ave & 25th Ave
40.590990,-73.989628,1,Harway Ave & Bay 43rd St
40.634379,-74.140946,1,Hatfield Pl & Nicholas Ave
40.830189,-73.847470,1,Havemeyer Ave & Watson Ave
40.712756,-73.956810,1,Havemeyer St & Grand St
40.714326,-73.955057,1,Havemeyer St & N 5th St
40.842172,-73.942289,3,Haven Ave & W 168th St
40.846274,-73.942622,4,Haven Ave & W 173rd St
40.847708,-73.942193,2,Haven Ave & W 176th St
40.830377,-73.851659,1,Haviland Ave & Cross Bronx Expy
40.830901,-73.847642,1,Haviland Ave & Havemeyer Ave
40.767564,-73.900512,2,Hazen St & Astoria Blvd
40.878754,-73.899727,2,Heath Ave & Fort Independence St
40.878518,-73.898620,1,Heath Ave & Giles Pl
40.869776,-73.906233,1,Heath Ave & Kingsbridge Ter
40.637262,-74.131050,11,Heberton Ave & Bennett St
40.631061,-74.135623,1,Heberton Ave & Clinton Pl
40.630467,-74.136263,1,Heberton Ave & Homestead Ave
40.636039,-74.131907,7,Heberton Ave & New St
40.656124,-73.908249,1,Hegeman Ave & Chester St
40.655553,-73.911988,1,Hegeman Ave & Herzl St
40.782596,-73.921913,58,Hell Gate Bridge
40.681993,-73.870725,1,Hemlock St & Atlantic Ave
40.689910,-73.872590,2,Hemlock St & Jamaica Ave
40.712116,-73.731156,1,Hempstead Ave & 223rd St
40.636976,-74.117565,2,Henderson Ave & Broadway
40.640595,-74.082289,4,Hendricks Ave & Westervelt Ave
40.675361,-73.890061,1,Hendrix St & Liberty Ave
40.672857,-73.889418,1,Hendrix St & Pitkin Ave
40.717667,-73.775801,3,Henley Rd & Chevy Chase St
40.789053,-73.970315,1,Henry Browne Block & Columbus Ave
40.886183,-73.912520,3,Henry Hudson Pkwy E & W 235th St
40.881547,-73.917366,2,Henry Hudson Pkwy W & W 227th St
40.883590,-73.915366,3,Henry Hudson Pkwy W & W 231st St
40.884670,-73.914911,2,Henry Hudson Pkwy W & W 232nd St
40.886223,-73.913011,1,Henry Hudson Pkwy W & W 235th St
40.680569,-74.001122,1,Henry St & 2nd Pl
40.678847,-74.001949,1,Henry St & 4th Pl
40.690753,-73.996241,1,Henry St & Atlantic Ave
40.674340,-74.004123,3,Henry St & Bush St
40.712799,-73.997110,1,Henry St & Catherine St
40.697442,-73.993033,12,Henry St & Clark St
40.714205,-73.981044,12,Henry St & Grand St
40.676916,-74.002884,2,Henry St & Huntington St
40.693669,-73.994832,4,Henry St & Hunts Ln
40.693147,-73.995080,9,Henry St & Joralemon St
40.713024,-73.994454,26,Henry St & Market St
40.713758,-73.985021,2,Henry St & Montgomery St
40.712726,-73.997978,8,Henry St & Oliver St
40.695563,-73.993932,13,Henry St & Pierrepont St
40.713128,-73.992674,6,Henry St & Pike St
40.680120,-74.001340,1,Henry St & Rapelye St
40.694120,-73.994619,11,Henry St & Remsen St
40.847068,-73.846570,1,Hering Ave & Sackett Ave
40.679034,-73.938498,3,Herkimer St & Albany Ave
40.679336,-73.944040,4,Herkimer St & Brooklyn Ave
40.677971,-73.919138,1,Herkimer St & Howard Ave
40.678066,-73.920833,3,Herkimer St & Prescott Pl
40.677724,-73.914519,1,Herkimer St & Radde Pl
40.678117,-73.921728,1,Herkimer St & Ralph Ave
40.677520,-73.910831,1,Herkimer St & Rockaway Ave
40.677063,-73.902430,2,Herkimer St & Williams Pl
